title,company,experience,salary,description,url,role
AI Engineer – AVM & LangChain Specialist,Evnek,3 - 5 years,Not Disclosed,"We are hiring an AI Engineer with 35 years of experience for a 6-month full-time remote role. The ideal candidate should have strong expertise in deploying machine learning models in real-world environments, with hands-on experience in Automated Valuation Models (AVM), LangChain, and LLM-powered applications. The role requires proficiency with Python-based data science tools such as Pandas, NumPy, Scikit-learn, XGBoost, and LightGBM. Candidates must be skilled in feature engineering, data intelligence extraction, and handling structured, semi-structured, and unstructured data. Experience integrating models into APIs and production environments is essential. Immediate joiners only.",https://www.naukri.com/job-listings-ai-engineer-avm-langchain-specialist-evnek-delhi-ncr-3-to-5-years-300525915427,ai engineer
Gen AI Engineer,Tanisha Systems,5 - 7 years,Not Disclosed,Role & responsibilities,https://www.naukri.com/job-listings-gen-ai-engineer-tanisha-systems-pune-gurugram-bengaluru-5-to-7-years-230525021715,ai engineer
Gen AI Engineer,Tanisha Systems,8 - 12 years,Not Disclosed,Role & responsibilities,https://www.naukri.com/job-listings-gen-ai-engineer-tanisha-systems-pune-gurugram-bengaluru-8-to-12-years-230525021794,ai engineer
AI Engineer,Stack Digital,3 - 8 years,Not Disclosed,IEIL has taken all reasonable steps to ensure that information on this site is authentic. Applicants are advised to research bonafides of advertisers independently. IEIL shall not have any responsibility in this regard. We also recommend that you visit Security Guidelines and Terms and Conditions for more comprehensive information on this aspect.Please note that Naukri will not be responsible for any information you share on the company platform.,https://www.naukri.com/job-listings-ai-engineer-stack-digital-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-8-years-220525502654,ai engineer
AI Engineer,Hub Platform Technology Partners,3 - 5 years,Not Disclosed,,https://www.naukri.com/job-listings-ai-engineer-hub-platform-technology-partners-gurugram-3-to-5-years-290525041348,ai engineer
Gen AI Engineer,Connectio It,4 - 7 years,10-20 Lacs P.A.,Role & responsibilities,https://www.naukri.com/job-listings-gen-ai-engineer-connectio-it-hyderabad-4-to-7-years-280525037598,ai engineer
Gen AI Engineer,Dimiour,6 - 11 years,30-35 Lacs P.A.,Role: Gen AI Engineer,https://www.naukri.com/job-listings-gen-ai-engineer-dimiour-bengaluru-6-to-11-years-270525023340,ai engineer
AI Engineers,WTW Global Delivery And Solutions,1 - 5 years,Not Disclosed,IEIL has taken all reasonable steps to ensure that information on this site is authentic. Applicants are advised to research bonafides of advertisers independently. IEIL shall not have any responsibility in this regard. We also recommend that you visit Security Guidelines and Terms and Conditions for more comprehensive information on this aspect.Please note that Naukri will not be responsible for any information you share on the company platform.,https://www.naukri.com/job-listings-ai-engineers-wtw-global-delivery-and-solutions-india-pvt-ltd-kolkata-1-to-5-years-280525503426,ai engineer
Databricks AI Engineer,Onemagnify,2 - 5 years,Not Disclosed,IEIL has taken all reasonable steps to ensure that information on this site is authentic. Applicants are advised to research bonafides of advertisers independently. IEIL shall not have any responsibility in this regard. We also recommend that you visit Security Guidelines and Terms and Conditions for more comprehensive information on this aspect.Please note that Naukri will not be responsible for any information you share on the company platform.,https://www.naukri.com/job-listings-databricks-ai-engineer-onemagnify-chennai-2-to-5-years-280525504493,ai engineer
AI Engineer,Reve Simplifying Cloud,2 - 4 years,Not Disclosed,IEIL has taken all reasonable steps to ensure that information on this site is authentic. Applicants are advised to research bonafides of advertisers independently. IEIL shall not have any responsibility in this regard. We also recommend that you visit Security Guidelines and Terms and Conditions for more comprehensive information on this aspect.Please note that Naukri will not be responsible for any information you share on the company platform.,https://www.naukri.com/job-listings-ai-engineer-reve-simplifying-cloud-mumbai-gurugram-2-to-4-years-280525916741,ai engineer
Gen AI Engineer,Blitzenx,2 - 5 years,Not Disclosed,IEIL has taken all reasonable steps to ensure that information on this site is authentic. Applicants are advised to research bonafides of advertisers independently. IEIL shall not have any responsibility in this regard. We also recommend that you visit Security Guidelines and Terms and Conditions for more comprehensive information on this aspect.Please note that Naukri will not be responsible for any information you share on the company platform.,https://www.naukri.com/job-listings-gen-ai-engineer-blitzenx-rapid-consulting-services-hyderabad-2-to-5-years-280525504734,ai engineer
"Business Analyst, Saleshelp - Revenue Enablement Services",Oracle,0 - 2 years,Not Disclosed,read more,https://www.naukri.com/job-listings-business-analyst-saleshelp-revenue-enablement-services-oracle-india-pvt-ltd-bengaluru-0-to-2-years-040625502630,business analyst
Hiring For Business Analyst || Aisle - Info Edge India || Bangalore,Info Edge,3 - 4 years,Not Disclosed,Our MissionTo build the most romantic place on the internet.,https://www.naukri.com/job-listings-hiring-for-business-analyst-aisle-info-edge-india-bangalore-info-edge-bengaluru-3-to-4-years-160125015086,business analyst
Business Analyst,Wipro,3 - 6 years,5-10 Lacs P.A.,Responsibilities   -,https://www.naukri.com/job-listings-business-analyst-wipro-gurugram-3-to-6-years-040625018823,business analyst
Urgent Hiring // Business Analyst // Ahmedabad // CARS24,Cars24,2 - 5 years,Not Disclosed,What will you drive?,https://www.naukri.com/job-listings-urgent-hiring-business-analyst-ahmedabad-cars24-cars24-ahmedabad-2-to-5-years-040625014761,business analyst
Business Analyst,Aidash Systems,0 - 3 years,Not Disclosed,IEIL has taken all reasonable steps to ensure that information on this site is authentic. Applicants are advised to research bonafides of advertisers independently. IEIL shall not have any responsibility in this regard. We also recommend that you visit Security Guidelines and Terms and Conditions for more comprehensive information on this aspect.Please note that Naukri will not be responsible for any information you share on the company platform.,https://www.naukri.com/job-listings-business-analyst-aidash-gurugram-0-to-3-years-290525501615,business analyst
Business Analyst,Accenture,15 - 20 years,Not Disclosed,IEIL has taken all reasonable steps to ensure that information on this site is authentic. Applicants are advised to research bonafides of advertisers independently. IEIL shall not have any responsibility in this regard. We also recommend that you visit Security Guidelines and Terms and Conditions for more comprehensive information on this aspect.Please note that Naukri will not be responsible for any information you share on the company platform.,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-bengaluru-15-to-20-years-300525932043,business analyst
Business Analyst (Fresher)  Pune | Bangalore | Mumbai,Satmat Technologies,0 - 1 years,Not Disclosed,About the Role,https://www.naukri.com/job-listings-business-analyst-fresher-pune-bangalore-mumbai-satmat-technologies-pune-bengaluru-mumbai-all-areas-0-to-1-years-040625013669,business analyst
Business Analyst,Tanisha Systems,7 - 12 years,Not Disclosed,"Department: [Line of Business  e.g., Global Banking & Markets / Consumer Banking]",https://www.naukri.com/job-listings-business-analyst-tanisha-systems-hyderabad-chennai-bengaluru-7-to-12-years-040625013327,business analyst
Business Analyst,Osource India,0 - 3 years,Not Disclosed,read more,https://www.naukri.com/job-listings-business-analyst-osourceglobal-mumbai-navi-mumbai-0-to-3-years-270525502219,business analyst
Business Analyst,Dhanush Infotech,0 years,2-2.5 Lacs P.A.,Role & responsibilities,https://www.naukri.com/job-listings-business-analyst-dhanush-infotech-hyderabad-0-to-0-years-260525004931,business analyst
Business Analyst,Accenture,15 - 20 years,Not Disclosed,IEIL has taken all reasonable steps to ensure that information on this site is authentic. Applicants are advised to research bonafides of advertisers independently. IEIL shall not have any responsibility in this regard. We also recommend that you visit Security Guidelines and Terms and Conditions for more comprehensive information on this aspect.Please note that Naukri will not be responsible for any information you share on the company platform.,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-hyderabad-15-to-20-years-300525932721,business analyst
Business Analyst,Accenture,15 - 20 years,Not Disclosed,IEIL has taken all reasonable steps to ensure that information on this site is authentic. Applicants are advised to research bonafides of advertisers independently. IEIL shall not have any responsibility in this regard. We also recommend that you visit Security Guidelines and Terms and Conditions for more comprehensive information on this aspect.Please note that Naukri will not be responsible for any information you share on the company platform.,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-hyderabad-15-to-20-years-300525932365,business analyst
Business Analyst,Accenture,15 - 20 years,Not Disclosed,IEIL has taken all reasonable steps to ensure that information on this site is authentic. Applicants are advised to research bonafides of advertisers independently. IEIL shall not have any responsibility in this regard. We also recommend that you visit Security Guidelines and Terms and Conditions for more comprehensive information on this aspect.Please note that Naukri will not be responsible for any information you share on the company platform.,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-hyderabad-15-to-20-years-300525932291,business analyst
Business Analyst,Accenture,1 - 4 years,Not Disclosed,IEIL has taken all reasonable steps to ensure that information on this site is authentic. Applicants are advised to research bonafides of advertisers independently. IEIL shall not have any responsibility in this regard. We also recommend that you visit Security Guidelines and Terms and Conditions for more comprehensive information on this aspect.Please note that Naukri will not be responsible for any information you share on the company platform.,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-pune-1-to-4-years-290525929251,business analyst
Business Analyst,Zenardy Technologies,3 - 8 years,Not Disclosed,,https://www.naukri.com/job-listings-business-analyst-zenardy-technologies-chennai-3-to-8-years-020625020977,business analyst
"Business Analyst, Automobiles",Amazon,0 - 10 years,Not Disclosed,read more,https://www.naukri.com/job-listings-business-analyst-automobiles-amazon-development-centre-india-pvt-ltd-bengaluru-0-to-10-years-210525504740,business analyst
Business Analyst (Equities) - Fintech/Startup,Talengage,5 - 10 years,20-35 Lacs P.A.,"About the Company We are a fast-growing fintech software development company focused on building cutting- edge solutions for the financial services industry in India. Our mission is to empower financial institutions and wealth managers with innovative technology platforms tailored to meet the evolving needs of the market. We are seeking a Business Analyst with extensive experience in fintech solutions like Portfolio Management Systems (PMS), Wealth Management Platforms, Alternative Investment Funds (AIF), Bonds Platforms, and Fund Accounting Solutions. The candidate must have hands-on experience in working with similar companies and a deep understanding of the Indian financial ecosystem.  Key Responsibilities As a Business Analyst, you will act as a bridge between business stakeholders, product teams, and technical developers. Good understanding of equities and reasonable grasp in accounting reconciliation reporting etc. Your responsibilities include:",https://www.naukri.com/job-listings-business-analyst-equities-fintech-startup-talengage-mumbai-all-areas-5-to-10-years-030625032622,business analyst
"Business Analyst ( Pharma, FMCG, OTC)",Posted by CIEL HR,1 - 3 years,8-10 Lacs P.A.,Role & responsibilities,https://www.naukri.com/job-listings-business-analyst-pharma-fmcg-otc-ciel-hr-mumbai-all-areas-1-to-3-years-020625007216,business analyst
Business Analyst,Accenture,5 - 10 years,Not Disclosed,IEIL has taken all reasonable steps to ensure that information on this site is authentic. Applicants are advised to research bonafides of advertisers independently. IEIL shall not have any responsibility in this regard. We also recommend that you visit Security Guidelines and Terms and Conditions for more comprehensive information on this aspect.Please note that Naukri will not be responsible for any information you share on the company platform.,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-jaipur-5-to-10-years-040625933097,business analyst
Business Analyst,Hexaware Technologies,6 - 11 years,6-16 Lacs P.A.,read more,https://www.naukri.com/job-listings-business-analyst-hexaware-technologies-chennai-bengaluru-mumbai-all-areas-6-to-11-years-040625032531,business analyst
Business Analyst,Genpact,3 - 6 years,Not Disclosed,,https://www.naukri.com/job-listings-business-analyst-genpact-bengaluru-3-to-6-years-040625029102,business analyst
Business Analyst - L3,Wipro,3 - 5 years,Not Disclosed,Role Purpose,https://www.naukri.com/job-listings-business-analyst-l3-wipro-limited-bengaluru-3-to-5-years-030625914604,business analyst
Business Analyst,Amazon,1 - 6 years,Not Disclosed,read more,https://www.naukri.com/job-listings-business-analyst-amazon-development-centre-india-pvt-ltd-bengaluru-1-to-6-years-030625502627,business analyst
Business Analyst,Diageo,4 - 8 years,Not Disclosed,IEIL has taken all reasonable steps to ensure that information on this site is authentic. Applicants are advised to research bonafides of advertisers independently. IEIL shall not have any responsibility in this regard. We also recommend that you visit Security Guidelines and Terms and Conditions for more comprehensive information on this aspect.Please note that Naukri will not be responsible for any information you share on the company platform.,https://www.naukri.com/job-listings-business-analyst-diageo-india-pvt-ltd-bengaluru-4-to-8-years-030625500672,business analyst
Business Analyst,Hsbc,1 - 11 years,Not Disclosed,,https://www.naukri.com/job-listings-business-analyst-hsbc-electronic-data-processing-india-pvt-ltd-bengaluru-1-to-11-years-030625500040,business analyst
Business Analyst - L5,Wipro,8 - 10 years,Not Disclosed,Role Purpose,https://www.naukri.com/job-listings-business-analyst-l5-wipro-limited-bengaluru-8-to-10-years-020625910132,business analyst
Business Analyst - L4,Wipro,5 - 8 years,Not Disclosed,Role Purpose,https://www.naukri.com/job-listings-business-analyst-l4-wipro-limited-bengaluru-5-to-8-years-020625910087,business analyst
Business Analyst,ANZ,3 - 8 years,Not Disclosed,IEIL has taken all reasonable steps to ensure that information on this site is authentic. Applicants are advised to research bonafides of advertisers independently. IEIL shall not have any responsibility in this regard. We also recommend that you visit Security Guidelines and Terms and Conditions for more comprehensive information on this aspect.Please note that Naukri will not be responsible for any information you share on the company platform.,https://www.naukri.com/job-listings-business-analyst-anz-banking-group-bengaluru-3-to-8-years-020625501094,business analyst
Business Analyst,Cognizant,8 - 12 years,Not Disclosed,Job summary,https://www.naukri.com/job-listings-business-analyst-cognizant-bengaluru-8-to-12-years-020625012844,business analyst
Walk in drive - Business Analyst - Electronic City office,Net Connect,4 - 9 years,Not Disclosed,],https://www.naukri.com/job-listings-walk-in-drive-business-analyst-electronic-city-office-net-connect-bengaluru-4-to-9-years-300525021436,business analyst
Business Analyst,Sketch Brahma Technologies,1 - 3 years,Not Disclosed,Key Responsibilities:,https://www.naukri.com/job-listings-business-analyst-sketch-brahma-technologies-bengaluru-1-to-3-years-280525017862,business analyst
Business Analyst,SLK Software,5 - 10 years,Not Disclosed,IEIL has taken all reasonable steps to ensure that information on this site is authentic. Applicants are advised to research bonafides of advertisers independently. IEIL shall not have any responsibility in this regard. We also recommend that you visit Security Guidelines and Terms and Conditions for more comprehensive information on this aspect.Please note that Naukri will not be responsible for any information you share on the company platform.,https://www.naukri.com/job-listings-business-analyst-slk-software-services-private-limited-bengaluru-5-to-10-years-040625503342,business analyst
Business Analyst (2024 graduates) (evening shift),Posted by Trigent Software,0 years,"50,000-3 Lacs P.A.",Role & responsibilities,https://www.naukri.com/job-listings-business-analyst-2024-graduates-evening-shift-trigent-software-mumbai-all-areas-0-to-0-years-210525015664,business analyst
Business Analyst - Bangalore,Muthoot Finance,0 - 1 years,Not Disclosed,Business Analytics - MBA graduate fresher,https://www.naukri.com/job-listings-business-analyst-bangalore-muthoot-finance-bengaluru-0-to-1-years-270325928890,business analyst
Manager- Business Analyst || Tableau (Automation),Sun Life Global Solutions,10 - 16 years,Not Disclosed,Role & responsibilities,https://www.naukri.com/job-listings-manager-business-analyst-tableau-automation-sun-life-global-solutions-gurugram-10-to-16-years-300525015561,business analyst
Business Analyst,Accenture,5 - 10 years,Not Disclosed,IEIL has taken all reasonable steps to ensure that information on this site is authentic. Applicants are advised to research bonafides of advertisers independently. IEIL shall not have any responsibility in this regard. We also recommend that you visit Security Guidelines and Terms and Conditions for more comprehensive information on this aspect.Please note that Naukri will not be responsible for any information you share on the company platform.,https://www.naukri.com/job-listings-business-analyst-accenture-solutions-pvt-ltd-mumbai-5-to-10-years-040625933035,business analyst
"Business Analyst, Platform",Rockwell Automation,4 - 9 years,Not Disclosed,Your Responsibilities:,https://www.naukri.com/job-listings-business-analyst-platform-rockwell-automation-pune-4-to-9-years-040625503103,business analyst
Business Analyst,Indusind Bank,4 - 8 years,9-15 Lacs P.A.,Greetings from IndusInd Bank!!!!,https://www.naukri.com/job-listings-business-analyst-indusind-bank-mumbai-all-areas-4-to-8-years-040625026115,business analyst
Business Analyst - L4,Wipro,5 - 8 years,Not Disclosed,Role Purpose,https://www.naukri.com/job-listings-business-analyst-l4-wipro-limited-hyderabad-5-to-8-years-030625924352,business analyst
Business Analyst - L3,Wipro,3 - 5 years,Not Disclosed,Role Purpose,https://www.naukri.com/job-listings-business-analyst-l3-wipro-limited-hyderabad-3-to-5-years-030625924081,business analyst
Business Analyst - L3,Wipro,3 - 5 years,Not Disclosed,Role Purpose,https://www.naukri.com/job-listings-business-analyst-l3-wipro-limited-pune-3-to-5-years-030625923941,business analyst
Business Analyst - L4,Wipro,5 - 8 years,Not Disclosed,"The purpose of the role is to liaison and bridging the gap between customer and Wipro delivery team to comprehend and analyze customer requirements and articulating aptly to delivery teams thereby, ensuring right solutioning to the customer.",https://www.naukri.com/job-listings-business-analyst-l4-wipro-limited-hyderabad-5-to-8-years-030625921793,business analyst
Business Analyst - L3,Wipro,3 - 5 years,Not Disclosed,Role Purpose,https://www.naukri.com/job-listings-business-analyst-l3-wipro-limited-hyderabad-3-to-5-years-030625920849,business analyst
Business Analyst - L4,Wipro,5 - 8 years,Not Disclosed,Deliver No. Performance Parameter Measure,https://www.naukri.com/job-listings-business-analyst-l4-wipro-limited-hyderabad-5-to-8-years-030625917601,business analyst
Business Analyst - L3,Wipro,3 - 5 years,Not Disclosed,Role Purpose,https://www.naukri.com/job-listings-business-analyst-l3-wipro-limited-hyderabad-3-to-5-years-030625915199,business analyst
Business Analyst - L3,Wipro,3 - 5 years,Not Disclosed,Role Purpose,https://www.naukri.com/job-listings-business-analyst-l3-wipro-limited-pune-3-to-5-years-030625914868,business analyst
Business Analyst,Wipro,5 - 8 years,Not Disclosed,Role Purpose,https://www.naukri.com/job-listings-business-analyst-wipro-limited-jaipur-5-to-8-years-030625914801,business analyst
Business Analyst - L4,Wipro,5 - 8 years,Not Disclosed,Role Purpose,https://www.naukri.com/job-listings-business-analyst-l4-wipro-limited-hyderabad-5-to-8-years-030625914791,business analyst
Business Analyst - L3,Wipro,3 - 5 years,Not Disclosed,Role Purpose,https://www.naukri.com/job-listings-business-analyst-l3-wipro-limited-hyderabad-3-to-5-years-030625914785,business analyst
Business Analyst - L4,Wipro,5 - 8 years,Not Disclosed,Role Purpose,https://www.naukri.com/job-listings-business-analyst-l4-wipro-limited-pune-5-to-8-years-030625914773,business analyst
"Cognos, HIBS, GPDM/Business Analyst",Hsbc,1 - 11 years,Not Disclosed,,https://www.naukri.com/job-listings-cognos-hibs-gpdm-business-analyst-hsbc-electronic-data-processing-india-pvt-ltd-pune-1-to-11-years-030625500041,business analyst
Business Analyst - L4,Wipro,5 - 8 years,Not Disclosed,Role Purpose,https://www.naukri.com/job-listings-business-analyst-l4-wipro-limited-pune-5-to-8-years-020625915656,business analyst
Business Analyst - L4,Wipro,5 - 8 years,Not Disclosed,Role Purpose,https://www.naukri.com/job-listings-business-analyst-l4-wipro-limited-chennai-5-to-8-years-020625915655,business analyst
Business Analyst - L4,Wipro,5 - 8 years,Not Disclosed,Role Purpose,https://www.naukri.com/job-listings-business-analyst-l4-wipro-limited-hyderabad-5-to-8-years-020625914302,business analyst
Business Analyst,Wipro,3 - 5 years,Not Disclosed,"The purpose of the role is to liaison and bridging the gap between customer and Wipro delivery team to comprehend and analyze customer requirements and articulating aptly to delivery teams thereby, ensuring right solutioning to the customer.",https://www.naukri.com/job-listings-business-analyst-wipro-limited-coimbatore-3-to-5-years-020625910131,business analyst
Business Analyst,Wipro,1 - 3 years,Not Disclosed,Role Purpose,https://www.naukri.com/job-listings-business-analyst-wipro-limited-chennai-1-to-3-years-020625910089,business analyst
Business Analyst - L4,Wipro,5 - 8 years,Not Disclosed,Role Purpose,https://www.naukri.com/job-listings-business-analyst-l4-wipro-limited-hyderabad-5-to-8-years-020625910086,business analyst
Business Analyst,Capgemini,2 - 5 years,Not Disclosed,IEIL has taken all reasonable steps to ensure that information on this site is authentic. Applicants are advised to research bonafides of advertisers independently. IEIL shall not have any responsibility in this regard. We also recommend that you visit Security Guidelines and Terms and Conditions for more comprehensive information on this aspect.Please note that Naukri will not be responsible for any information you share on the company platform.,https://www.naukri.com/job-listings-business-analyst-capgemini-technology-services-india-limited-pune-2-to-5-years-020625909631,business analyst
Business Analyst - L4,Wipro,5 - 8 years,Not Disclosed,"The purpose of the role is to liaison and bridging the gap between customer and Wipro delivery team to comprehend and analyze customer requirements and articulating aptly to delivery teams thereby, ensuring right solutioning to the customer.",https://www.naukri.com/job-listings-business-analyst-l4-wipro-limited-hyderabad-5-to-8-years-020625909446,business analyst
Business Analyst,Magic Infomedia,0 - 2 years,Not Disclosed,IEIL has taken all reasonable steps to ensure that information on this site is authentic. Applicants are advised to research bonafides of advertisers independently. IEIL shall not have any responsibility in this regard. We also recommend that you visit Security Guidelines and Terms and Conditions for more comprehensive information on this aspect.Please note that Naukri will not be responsible for any information you share on the company platform.,https://www.naukri.com/job-listings-business-analyst-magic-infomedia-new-delhi-0-to-2-years-290525504065,business analyst
